Age0,Age180,Age30,Age360,Age540,Age720,Age90,Cell,Group,MaxSize,NumFiles,Path,Usage,User
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10691356
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10709721
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10691388
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10708337
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11229466
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10692939
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10684644
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10657487
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10684640
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11272006
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11229928
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10691556
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10667105
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10691504
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10691513
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10633497
0,0,0,0,0,0,0,ibw,,1024,63,/nfs/ibw/disks/ibwusershome,0,10559158
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10690424
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11222601
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11302596
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10692541
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10702207
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10703729
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10048552
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10699928
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10690366
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11342691
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11222568
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10662671
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11228416
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11267935
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11223631
0,0,0,0,0,0,0,ibw,,1024,63,/nfs/ibw/disks/ibwusershome,0,11410028
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10645092
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10661546
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11448989
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10694731
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11342813
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11379589
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10567187
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11267769
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10690573
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10598317
0,0,0,0,0,0,0,ibw,,1024,63,/nfs/ibw/disks/ibwusershome,0,10699874
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10684814
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10653216
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11143437
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11267818
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11228576
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11410147
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10684883
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11268907
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11303926
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11303920
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11303937
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11268934
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10703874
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10588013
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11223936
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10693866
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11223920
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11223927
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10690216
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10684184
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11267661
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11378348
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10538878
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10691714
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10684128
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10690167
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10702450
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11341041
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10690125
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11302749
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11302747
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10690117
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10693936
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11215949
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10531904
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11223885
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10667261
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11223892
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11223891
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11229778
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10693940
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11379376
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10632524
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10692458
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11302686
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11378226
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10692462
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10632582
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10538984
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11302687
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10640862
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11342618
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10691802
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11267579
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11267567
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10694579
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10684270
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10694587
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11342587
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10667194
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10690251
0,0,0,0,0,0,0,ibw,,1024,33,/nfs/ibw/disks/ibwusershome,0,11229830
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10703654
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10696721
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10633219
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10712936
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10712937
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11409120
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11376345
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11267463
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11409105
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11267448
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11376364
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11298879
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10665356
0,0,0,0,0,0,0,ibw,,1024,33,/nfs/ibw/disks/ibwusershome,0,10708880
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11340170
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10665341
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10650661
0,0,0,0,0,0,0,ibw,,1024,63,/nfs/ibw/disks/ibwusershome,0,10711336
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11410448
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10711326
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11410453
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11410451
0,0,0,0,0,0,0,ibw,,1024,33,/nfs/ibw/disks/ibwusershome,0,11410450
0,0,0,0,0,0,0,ibw,,1024,34,/nfs/ibw/disks/ibwusershome,0,11410454
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11410456
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11410457
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11410468
0,0,0,0,0,0,0,ibw,,1024,63,/nfs/ibw/disks/ibwusershome,0,11410472
0,0,0,0,0,0,0,ibw,,1024,63,/nfs/ibw/disks/ibwusershome,0,11410470
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10669634
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10670544
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10718967
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11303352
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10672803
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10715726
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10712890
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11485486
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10703389
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10690977
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10607340
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10718573
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11303358
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10687941
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10674073
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11108233
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10667529
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11304880
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11407919
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10687915
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11413167
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11389485
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10527961
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10685678
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11298729
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10700501
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10573106
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11413110
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10666735
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11298733
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10696030
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11062091
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10665215
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10719905
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10667365
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10696027
0,0,0,0,0,0,0,ibw,,1024,63,/nfs/ibw/disks/ibwusershome,0,11410501
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11380448
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10666766
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10610956
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11271494
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11341143
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10711429
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10672813
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10678324
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11377789
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10563640
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11268818
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11305649
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10692203
0,0,0,0,0,0,0,ibw,,1024,33,/nfs/ibw/disks/ibwusershome,0,11228926
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11379937
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10709056
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10475096
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11449797
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10690889
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11272528
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10692232
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10062392
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11303464
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11378478
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10678269
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10692213
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10709081
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10718403
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10667447
0,0,0,0,0,0,0,ibw,,1024,63,/nfs/ibw/disks/ibwusershome,0,10554614
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10634337
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10712991
0,0,0,0,0,0,0,ibw,,1024,63,/nfs/ibw/disks/ibwusershome,0,10712970
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10661040
0,0,0,0,0,0,0,ibw,,1024,63,/nfs/ibw/disks/ibwusershome,0,11409265
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11269853
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11339515
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11374140
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11271377
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10671909
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10707528
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10707539
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11380587
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11267242
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11336993
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11380554
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11380550
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11379918
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10685908
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11266137
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10483544
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10630160
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11267276
0,0,0,0,0,0,0,ibw,,1024,63,/nfs/ibw/disks/ibwusershome,0,11410218
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11267249
0,0,0,0,0,0,0,ibw,,1024,63,/nfs/ibw/disks/ibwusershome,0,11377653
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11124235
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10592564
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10659043
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11074878
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10697638
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10703199
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11379880
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10703186
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10670795
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10659059
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10669820
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11377725
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10681132
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10717265
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10717273
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11303549
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11303554
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10612591
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10668855
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10678169
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10669856
0,0,0,0,0,0,0,ibw,,1024,63,/nfs/ibw/disks/ibwusershome,0,10076256
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10568091
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11379815
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10060204
0,0,0,0,0,0,0,ibw,,1024,63,/nfs/ibw/disks/ibwusershome,0,10703113
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11269970
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11268479
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10690745
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10989269
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10681113
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10717209
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11224922
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10717216
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11298983
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11339620
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11330680
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10666507
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11300102
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11298943
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10714592
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11374051
0,0,0,0,0,0,0,ibw,,1024,63,/nfs/ibw/disks/ibwusershome,0,11224989
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11376486
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11380644
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11342119
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10670981
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11374099
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11379800
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10682555
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10721104
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,11022840
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10074194
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10664547
0,0,0,0,0,0,0,ibw,,1024,32,/nfs/ibw/disks/ibwusershome,0,10685837
0,0,0,0,0,0,0,ibw,,1024,63,/nfs/ibw/disks/ibwusershome,0,10710199
